4 1 33
12 24 33
28 21 33
12 52 33
42 46 33
42 14 33
42 45 33
21 14 33
10 6 33
38 10 33
11 36 33
21 51 33
0 12 33
15 2 33
0 52 33
10 31 33
39 52 33
23 43 33
6 8 33
44 4 33
7 8 33
10 26 33
26 8 33
23 16 33
48 41 33
29 35 33
5 1 33
33 8 33
27 22 33
42 50 33
44 5 33
10 8 33
27 41 33
37 1 33
17 1 33
9 6 33
52 1 33
39 47 33
2 14 33
40 14 33
23 41 33
47 1 33
17 53 33
40 17 33
23 45 33
31 25 33
41 36 33
21 42 33
23 21 33
0 37 33
26 7 33
11 24 33
43 11 33
41 42 33
26 25 33
29 7 33
9 28 33
7 33 33
38 8 33
6 31 33
13 3 33
27 28 33
19 20 33
3 5 33
13 14 33
11 2 33
9 10 33
3 1 33
6 7 33
23 48 33
31 7 33
23 22 33
0 18 33
38 34 33
44 13 33
38 25 33
41 21 33
40 5 33
42 49 33
10 25 33
31 34 33
28 11 33
6 34 33
48 40 33
0 13 33
29 25 33
26 31 33
38 31 33
25 8 33
27 48 33
18 1 33
0 5 33
11 49 33
23 28 33
17 4 32
21 14 32
28 17 32
28 0 32
29 7 32
27 17 32
17 47 32
6 2 32
23 0 32
3 1 32
23 16 32
39 2 32
21 53 32
42 14 32
15 37 32
2 52 32
0 16 32
42 16 32
54 35 32
13 2 32
37 2 32
6 52 32
0 41 32
0 51 32
49 25 32
52 25 32
51 47 32
42 17 32
13 1 32
37 51 32
38 34 32
14 36 32
15 13 32
42 12 32
15 18 32
5 1 32
27 50 32
14 20 32
12 32 32
15 0 32
48 12 32
42 20 32
14 53 32
54 25 32
23 53 32
2 32 32
38 8 32
42 2 32
7 52 32
42 22 32
30 21 32
58 14 32
21 12 32
48 14 32
2 22 32
27 14 32
39 13 32
37 20 32
27 12 32
50 22 32
27 47 32
37 58 32
26 34 32
27 0 32
0 1 32
0 14 32
18 1 32
36 25 32
28 50 32
41 16 32
21 36 32
11 46 32
3 50 32
38 33 32
56 42 32
44 14 32
4 47 32
56 32 32
39 14 32
37 44 32
0 13 32
23 41 32
43 25 32
56 48 32
5 16 32
23 17 32
47 16 32
27 16 32
30 12 32
23 50 32
50 16 32
52 19 32
19 25 32
14 47 32
50 47 32
4 18 32
10 21 32
15 14 32
14 19 32
5 18 32
48 51 32
27 51 32
17 14 32
4 20 32
4 5 32
14 5 32
48 42 32
56 1 32
51 20 32
13 4 32
33 34 32
39 5 32
56 51 32
48 41 32
23 47 32
53 22 32
3 18 32
31 57 32
5 20 32
31 7 32
37 1 32
15 51 32
35 25 32
9 29 32
39 16 32
15 48 32
42 32 32
14 18 32
2 25 32
4 14 32
14 1 32
56 41 32
37 14 32
37 5 32
13 5 32
21 47 32
41 1 32
49 18 32
3 52 32
29 25 32
56 53 32
39 1 32
39 52 32
10 6 32
49 2 32
2 14 32
37 49 32
0 4 32
28 22 32
27 48 32
3 47 32
23 56 32
14 46 32
14 16 32
10 33 32
6 33 32
54 31 32
31 19 32
10 24 32
6 31 32
38 26 32
37 47 32
5 47 32
18 47 32
23 48 32
44 4 32
23 28 32
9 11 32
39 18 32
23 51 32
23 21 32
41 2 32
10 8 32
12 14 32
38 31 32
41 51 32
17 52 32
33 8 32
0 52 32
11 24 32
27 22 32
0 37 32
27 28 32
10 26 32
0 18 32
13 3 32
12 52 32
26 8 32
32 55 32
31 34 32
52 1 32
44 13 32
9 6 32
28 21 32
28 42 32
21 42 32
28 45 32
7 19 32
30 20 32
0 47 32
54 20 32
24 20 32
32 36 32
40 14 32
47 1 32
0 17 32
16 53 32
43 36 32
39 17 32
51 12 32
43 32 32
9 57 32
9 40 32
6 50 32
40 35 32
37 13 32
44 17 32
37 3 32
3 4 32
14 50 32
31 2 32
42 53 32
48 52 32
23 22 32
15 1 32
0 3 32
51 1 32
11 45 32
45 35 32
20 16 32
27 53 32
10 31 32
10 2 32
37 4 32
37 18 32
23 27 32
20 32 32
37 17 32
25 8 32
52 47 32
39 4 32
9 7 32
36 55 32
57 7 32
31 33 32
38 11 32
39 12 32
39 37 32
28 48 32
19 24 32
44 3 32
9 19 32
37 12 32
9 31 32
48 53 32
10 45 32
23 42 32
27 56 32
44 47 32
15 41 32
39 47 32
23 12 32
10 7 32
48 22 32
54 8 32
9 10 32
13 47 32
40 45 32
17 3 32
34 8 32
40 32 32
5 32 31
14 47 31
51 22 31
23 32 31
0 13 31
2 46 31
35 24 31
27 10 31
42 32 31
13 5 31
10 41 31
23 14 31
4 25 31
42 25 31
56 55 31
16 32 31
21 51 31
55 22 31
27 32 31
6 31 31
22 25 31
9 25 31
58 8 31
17 32 31
36 22 31
14 18 31
48 36 31
10 48 31
55 25 31
12 32 31
23 36 31
6 7 31
14 1 31
6 45 31
42 36 31
42 12 31
56 32 31
17 25 31
48 17 31
30 51 31
32 25 31
15 3 31
42 51 31
39 44 31
48 55 31
9 21 31
10 53 31
56 41 31
23 30 31
53 25 31
39 3 31
10 22 31
10 42 31
27 41 31
56 30 31
40 2 31
39 28 31
2 8 31
48 41 31
23 15 31
23 10 31
15 0 31
48 22 31
27 30 31
27 16 31
2 35 31
54 29 31
21 12 31
21 57 31
10 30 31
2 24 31
15 1 31
51 25 31
14 55 31
51 14 31
41 14 31
32 36 31
5 24 31
51 52 31
48 57 31
48 25 31
31 33 31
13 14 31
23 43 31
57 43 31
36 55 31
48 32 31
44 14 31
51 11 31
36 53 31
38 7 31
2 50 31
49 12 31
15 44 31
52 24 31
51 50 31
15 47 31
56 36 31
28 0 31
5 20 31
27 17 31
40 50 31
51 24 31
51 45 31
23 25 31
7 33 31
37 42 31
48 16 31
6 16 31
51 5 31
30 36 31
4 35 31
3 14 31
26 40 31
51 46 31
26 8 31
15 13 31
51 35 31
51 2 31
30 37 31
7 16 31
28 37 31
19 8 31
23 57 31
51 4 31
4 34 31
37 14 31
45 8 31
49 8 31
37 53 31
32 53 31
7 45 31
30 48 31
56 10 31
28 1 31
51 12 31
3 55 31
27 36 31
21 43 31
51 16 31
40 19 31
41 36 31
56 1 31
28 47 31
56 25 31
56 18 31
56 17 31
40 58 31
19 34 31
48 6 31
29 34 31
23 55 31
43 32 31
41 32 31
58 19 31
41 42 31
44 3 31
23 41 31
32 22 31
0 58 31
28 58 31
0 17 31
48 14 31
48 42 31
21 36 31
39 1 31
54 34 31
17 3 31
23 27 31
37 13 31
56 42 31
0 47 31
38 33 31
27 51 31
47 1 31
33 8 31
3 1 31
42 46 31
44 52 31
11 40 31
10 21 31
23 48 31
15 51 31
21 14 31
15 41 31
44 47 31
33 34 31
29 7 31
32 55 31
10 49 31
39 50 31
48 51 31
56 48 31
27 48 31
37 3 31
43 25 31
13 3 31
54 35 31
18 1 31
18 47 31
3 47 31
13 4 31
37 1 31
37 4 31
39 5 31
39 14 31
5 1 31
56 53 31
5 18 31
43 36 31
23 51 31
48 53 31
48 52 31
0 18 31
54 31 31
10 6 31
6 2 31
42 53 31
23 56 31
17 47 31
0 1 31
27 56 31
4 47 31
13 47 31
40 45 31
44 4 31
51 53 31
37 47 31
37 18 31
37 44 31
36 25 31
9 57 31
3 4 31
13 1 31
42 50 31
4 5 31
54 8 31
56 19 31
0 52 31
0 4 31
49 35 31
30 22 31
10 25 31
27 42 31
10 36 31
39 18 31
10 16 31
24 33 31
29 31 31
27 53 31
31 50 31
39 13 31
49 24 31
49 19 31
10 43 31
3 52 31
44 13 31
15 28 31
56 28 31
23 42 31
3 18 31
16 25 31
0 3 31
37 52 31
53 22 31
30 42 31
30 55 31
10 32 31
42 16 31
21 16 31
40 8 31
34 8 31
23 19 31
24 8 31
9 14 31
30 16 31
20 33 31
54 7 31
3 50 31
39 37 31
29 26 31
41 51 31
5 47 31
58 1 31
44 5 31
58 47 31
0 37 31
37 5 31
39 17 31
52 47 31
17 1 31
26 7 31
38 31 31
20 8 31
4 50 31
38 6 31
42 19 31
15 56 31
56 51 31
23 22 31
35 20 31
2 20 31
39 47 31
15 27 31
23 53 31
30 32 31
13 18 31
27 28 31
16 22 31
54 45 31
39 0 31
12 14 31
4 1 31
48 52 30
14 24 30
27 24 30
29 33 30
31 40 30
11 34 30
42 12 30
51 24 30
54 31 30
19 20 30
17 4 30
4 47 30
4 18 30
39 53 30
39 50 30
39 4 30
15 43 30
43 14 30
23 43 30
24 22 30
49 19 30
47 53 30
37 4 30
14 19 30
5 34 30
41 43 30
37 50 30
3 4 30
23 28 30
30 41 30
13 4 30
27 22 30
6 31 30
40 8 30
54 10 30
29 34 30
2 8 30
52 53 30
4 50 30
50 47 30
45 47 30
56 22 30
43 24 30
6 14 30
24 33 30
51 14 30
57 14 30
50 1 30
2 5 30
42 32 30
10 55 30
46 19 30
47 1 30
12 14 30
10 43 30
11 12 30
15 37 30
31 7 30
43 51 30
23 20 30
51 53 30
13 1 30
26 12 30
51 22 30
41 51 30
13 17 30
17 18 30
28 17 30
28 37 30
2 52 30
30 45 30
2 12 30
29 46 30
56 43 30
30 48 30
15 22 30
56 50 30
39 12 30
0 45 30
37 53 30
30 51 30
10 30 30
38 7 30
35 52 30
58 35 30
23 40 30
30 42 30
6 20 30
26 52 30
0 43 30
18 1 30
12 1 30
41 42 30
47 16 30
23 32 30
0 53 30
30 24 30
6 8 30
39 28 30
6 35 30
0 1 30
0 20 30
49 24 30
7 40 30
29 49 30
54 25 30
52 36 30
51 45 30
43 20 30
54 57 30
21 17 30
23 0 30
10 52 30
49 50 30
41 12 30
41 49 30
54 9 30
54 32 30
51 49 30
21 12 30
