408 6 590
408 7 590
408 1 589
408 1 479
738 8 316
738 7 315
738 5 315
738 4 315
298 1 294
298 5 294
782 7 282
782 5 282
782 3 279
625 5 267
132 14 263
132 26 263
625 2 262
880 34 249
880 5 248
880 1 247
850 1 218
633 30 213
633 14 213
887 7 162
844 15 162
844 6 145
727 1 144
844 15 141
844 14 141
844 8 136
844 8 132
844 8 130
777 29 129
844 7 127
844 25 127
777 29 123
777 8 123
77 6 121
777 29 120
777 8 120
777 1 119
844 15 115
887 14 115
844 30 115
844 6 114
887 5 109
675 30 109
675 6 107
255 14 105
530 6 104
887 3 101
255 8 99
530 4 98
530 3 98
255 7 98
178 15 96
728 13 96
178 29 95
728 1 95
728 5 95
887 2 95
255 2 95
444 7 95
178 21 93
628 1 92
178 4 92
628 25 91
178 4 91
444 26 91
628 27 90
628 26 90
628 7 89
255 8 88
711 13 88
711 14 88
711 15 88
164 7 86
164 5 85
144 25 84
844 13 83
115 13 83
844 29 82
122 14 81
122 30 81
844 7 81
844 6 81
844 15 81
844 13 81
122 13 81
122 8 81
122 15 81
712 26 79
712 15 79
712 8 78
712 34 78
712 6 77
712 7 77
712 3 76
144 14 75
144 29 75
712 7 75
768 6 73
790 1 72
790 7 72
127 5 72
493 4 70
293 6 68
575 8 68
293 7 68
444 13 66
444 14 66
444 5 65
377 8 65
444 7 65
505 15 65
575 8 65
505 14 65
151 7 64
808 15 63
436 6 63
122 6 63
436 25 63
151 1 63
444 3 62
575 5 62
436 19 62
296 4 61
808 8 61
844 25 60
808 8 60
575 4 60
436 6 58
436 1 57
959 6 57
952 6 56
345 282 56
600 14 56
529 7 56
164 2 56
952 7 56
100 15 56
257 1 56
257 14 56
529 6 55
470 6 55
605 6 55
605 30 55
959 7 54
529 7 54
255 7 54
100 7 54
257 7 53
731 13 53
731 30 53
731 14 53
731 8 53
33 6 52
529 19 52
70 6 51
33 1 51
345 8 51
643 25 51
844 25 51
164 1 51
345 25 50
345 7 50
844 15 50
428 3 49
952 13 49
385 26 49
385 14 49
100 19 48
100 25 48
100 6 48
529 7 48
529 136 48
144 5 48
611 29 48
345 14 48
144 7 48
255 8 48
144 6 48
529 3 47
421 30 47
611 29 47
731 7 47
731 6 47
529 2 47
428 6 47
255 6 47
642 14 47
611 8 47
642 6 47
421 13 47
611 5 46
242 5 46
959 15 46
529 6 46
88 7 46
112 7 46
421 25 46
203 13 45
100 7 45
203 14 45
749 1 45
398 6 45
100 6 45
112 29 45
70 34 45
398 25 45
242 8 45
70 19 45
100 8 45
529 1 45
611 14 44
808 13 44
398 14 44
428 2 44
643 14 44
808 30 44
952 3 44
808 8 43
808 25 43
749 1 43
428 1 43
192 25 43
192 6 43
505 13 43
192 7 43
203 8 43
808 6 43
512 14 42
398 8 42
768 8 42
768 1 42
643 8 42
986 1 41
255 7 41
421 15 41
421 14 41
643 8 41
470 8 41
470 19 41
959 7 41
421 30 41
959 6 41
255 6 41
421 7 41
421 6 41
198 14 40
547 25 40
680 7 40
680 34 40
680 19 40
724 8 40
529 5 40
259 14 40
529 6 40
259 1 40
469 30 39
680 25 39
680 34 39
808 15 39
737 15 39
808 14 39
737 8 39
436 25 38
198 6 38
301 4 38
259 25 38
165 14 38
165 7 38
251 7 38
251 6 38
724 7 38
251 14 38
469 25 38
544 3 38
469 26 38
63 6 38
165 19 37
165 34 37
469 6 37
438 34 37
688 5 37
251 136 37
438 8 36
469 15 36
363 6 36
469 7 36
421 8 36
421 15 36
421 6 36
63 3 36
242 7 36
920 25 36
251 34 36
920 7 36
242 5 36
986 8 35
151 14 35
165 4 35
512 7 35
251 6 35
461 30 35
461 14 35
438 7 35
79 8 35
790 7 35
643 8 34
178 8 34
986 7 34
986 3 34
436 2 34
363 25 34
363 5 34
986 4 34
256 8 34
682 26 34
886 7 34
79 29 34
251 5 34
682 14 34
886 1 33
956 4 33
307 15 33
341 3 33
363 6 33
363 7 33
178 8 33
421 13 33
421 7 33
421 25 33
861 8 33
956 5 33
854 14 33
986 5 33
986 6 33
307 13 33
844 8 33
794 6 33
178 29 32
674 13 32
256 8 32
