3 4 3903238
3 5 3903238
1 6 3899360
4 1 3819702
3 0 3785648
0 1 3782608
0 2 3782608
0 2 3781456
0 1 3775602
0 4 3775602
1 7 3758366
4 1 3754823
4 1 3750870
1 4 3678118
1 4 3654562
7 1 3650587
7 1 3650387
1 4 3640913
4 1 3637343
1 7 3636806
1 4 3636806
1 7 3636655
1 7 3633964
1 7 3633377
1 4 3632915
1 4 3629896
4 1 3629895
4 7 3629895
1 7 3629889
1 4 3629889
10 11 3627031
13 14 3627002
13 14 3626996
13 14 3626995
13 14 3626994
13 14 3626988
13 14 3626893
13 11 3626875
13 11 3626873
13 11 3626872
13 11 3626871
1 7 3626301
13 14 3626283
8 6 3626177
15 14 3625886
15 16 3625886
9 6 3616877
13 9 3616605
8 16 3616322
8 14 3616322
13 17 3616131
1 7 3616024
11 13 3615975
0 2 3615937
1 7 3615877
11 13 3615829
11 8 3615829
18 11 3615707
18 14 3615707
18 8 3615707
18 6 3615707
13 17 3613188
19 13 3612495
19 8 3612495
1 7 3612081
13 14 3609676
12 17 3609589
12 8 3609589
12 13 3609589
12 15 3609589
11 16 3609528
15 11 3606001
15 16 3606001
13 8 3605696
13 16 3605696
3 2 3605262
15 13 3601657
15 17 3601657
15 17 3601594
15 9 3601594
13 14 3599251
19 17 3592448
6 17 3591968
1 7 3589478
16 11 3589203
1 4 3588748
1 7 3588290
1 4 3588290
2 0 3588175
1 4 3585294
7 4 3585204
0 3 3584799
1 21 3584593
1 7 3584505
2 3 3582272
2 3 3581989
17 8 3581925
13 17 3581131
17 13 3579459
10 8 3578921
17 13 3578896
13 11 3578893
1 7 3578859
2 0 3578800
11 13 3578766
11 19 3578766
11 12 3578766
2 0 3578644
13 14 3578535
6 13 3568761
6 8 3568761
6 16 3568761
6 10 3568654
1 4 3568333
13 23 3568021
12 10 3568003
3 2 3567871
2 3 3567772
24 25 3567700
24 25 3567698
13 16 3567458
13 14 3567458
8 11 3567388
11 13 3567388
17 8 3564919
8 15 3564803
20 9 3562281
11 10 3561528
1 4 3561291
1 7 3561291
4 1 3561204
1 21 3561046
1 21 3561035
1 7 3560798
1 4 3560798
2 3 3560429
15 14 3560244
15 16 3560244
2 3 3558161
13 14 3558061
13 17 3558061
11 14 3557356
1 4 3557235
13 16 3554715
14 13 3554632
15 19 3554091
8 9 3553620
14 8 3553515
14 13 3553515
14 6 3553515
17 8 3544112
11 6 3544040
6 11 3544027
6 16 3544027
8 17 3543991
13 17 3543459
17 11 3543394
17 18 3543394
17 13 3543394
11 16 3543300
17 13 3543293
13 17 3543279
17 13 3543255
17 11 3543255
1 4 3543165
26 28 3541292
2 3 3540877
19 9 3540842
32 18 3540605
13 14 3540426
13 11 3540426
13 16 3540426
13 16 3539857
16 13 3539733
1 7 3537367
1 4 3537367
13 17 3536900
11 33 3536375
1 4 3534094
1 7 3534075
17 8 3533957
8 17 3533947
34 7 3533131
8 17 3530554
1 4 3530031
23 17 3529835
8 23 3529827
2 0 3529799
23 8 3529733
12 9 3529621
6 10 3529487
0 2 3529286
19 13 3520256
19 9 3520231
23 8 3519762
1 4 3519259
9 19 3518987
11 17 3518981
19 14 3518976
0 3 3516265
37 7 3515727
8 20 3512418
7 37 3512417
16 11 3509809
16 10 3509809
35 21 3509377
13 6 3509246
6 13 3509246
35 21 3508956
35 38 3508956
8 23 3508839
22 17 3508672
39 40 3508628
15 11 3508345
15 17 3508345
15 13 3508345
20 18 3495750
2 0 3495675
2 3 3495675
14 15 3495512
8 16 3495220
35 21 3495159
35 38 3495159
3 2 3495120
8 17 3495094
2 3 3495010
19 9 3494964
9 19 3492417
9 20 3492417
17 6 3492350
6 17 3492340
2 0 3492161
2 3 3492161
17 16 3492101
9 19 3491951
17 16 3491928
16 8 3491728
11 14 3491351
11 13 3491336
11 17 3491336
8 23 3489089
17 20 3488701
10 13 3488681
1 21 3488544
38 46 3488202
38 47 3488202
38 35 3488202
19 11 3488089
20 23 3485290
46 36 3485276
20 9 3485226
20 23 3485226
20 9 3485170
3 2 3485150
9 20 3485092
20 9 3484933
13 16 3484829
8 23 3484466
26 27 3484186
13 17 3482220
12 23 3482038
0 3 3481974
9 20 3481811
38 46 3481185
38 35 3481185
38 21 3481185
49 21 3480915
49 25 3480915
49 57 3480915
49 39 3480915
49 55 3480915
49 46 3480915
49 50 3480915
49 51 3480915
38 21 3480885
15 17 3480740
19 9 3471781
13 10 3471744
58 2 3471664
20 17 3471237
20 8 3471237
13 17 3470934
11 13 3470686
11 14 3470686
11 16 3470686
11 17 3470686
23 12 3470561
23 20 3468481
20 17 3468039
20 8 3468039
13 10 3467809
41 7 3467787
13 14 3467766
13 11 3467766
10 13 3467753
10 8 3467753
8 20 3467461
8 23 3467461
30 27 3467183
36 52 3467106
36 25 3467106
20 23 3467001
61 30 3465606
61 21 3465606
61 43 3465606
61 83 3465606
61 82 3465606
61 57 3465606
61 76 3465606
61 84 3465606
61 31 3465606
61 86 3465606
61 87 3465606
61 58 3465606
61 44 3465606
61 40 3465606
61 41 3465606
61 29 3465606
61 68 3465606
61 50 3465606
61 62 3465606
61 63 3465606
61 65 3465606
61 27 3465606
61 55 3465606
61 28 3465606
61 69 3465606
61 70 3465606
61 73 3465606
61 74 3465606
61 86 3465030
61 85 3465030
61 84 3465030
61 60 3465030
61 57 3465030
61 82 3465030
61 79 3465030
61 78 3465030
61 21 3465030
61 40 3465030
61 75 3465030
61 55 3465030
61 69 3465030
61 50 3465030
61 62 3465030
61 54 3465030
61 28 3465030
61 66 3465030
61 70 3465030
61 52 3465030
61 53 3465030
61 73 3465030
90 65 3464792
90 72 3464792
90 86 3464792
49 36 3464783
61 26 3464781
61 84 3464781
61 81 3464781
61 43 3464781
61 27 3464781
61 77 3464781
92 66 3464774
49 36 3464773
81 27 3464438
81 28 3464438
81 70 3464438
81 71 3464438
81 73 3464438
81 43 3464438
81 85 3464438
81 44 3464438
91 29 3464307
61 81 3464205
61 26 3464205
61 43 3464205
61 77 3464205
40 95 3464039
40 79 3464039
81 43 3463862
81 89 3463862
81 44 3463862
81 26 3463862
81 85 3463862
81 60 3463862
81 77 3463862
81 73 3463862
81 52 3463862
81 70 3463862
81 93 3463862
81 28 3463862
3 2 3463809
49 96 3463733
49 91 3463733
49 97 3463694
62 77 3463672
61 36 3462252
61 27 3462252
61 44 3462252
61 84 3462252
61 26 3462252
61 71 3462252
81 77 3462004
81 44 3462004
81 60 3462004
81 30 3462004
81 36 3462004
81 73 3462004
81 52 3462004
81 71 3462004
81 27 3462004
26 71 3461877
26 27 3461713
26 61 3461713
26 31 3461713
61 25 3461676
61 26 3461676
61 84 3461676
61 30 3461676
61 81 3461676
61 43 3461676
61 73 3461676
61 70 3461651
61 81 3461651
61 26 3461651
61 36 3461651
61 44 3461651
81 70 3461589
81 82 3461589
66 87 3461576
81 73 3461538
81 85 3461428
81 73 3461428
81 60 3461428
81 71 3461428
81 28 3461428
81 52 3461428
0 27 3461407
0 28 3461407
0 71 3461407
0 30 3461407
0 26 3461407
2 3 3461371
8 17 3461304
94 5 3461283
41 57 3461065
66 92 3461019
30 44 3460780
0 66 3460729
0 37 3460729
0 2 3460729
89 26 3460598
6 13 3460585
36 94 3460507
11 13 3460390
40 39 3460322
1 4 3460237
42 43 3460231
0 27 3460230
0 30 3460230
81 73 3458296
38 35 3458019
71 37 3457935
71 81 3457935
71 44 3457935
71 70 3457935
4 37 3457847
4 3 3457847
3 37 3457838
49 96 3457665
49 25 3457662
49 43 3457662
49 42 3457662
19 9 3457518
88 89 3457503
19 15 3457496
38 47 3457356
61 36 3457250
36 80 3457118
36 52 3457107
0 2 3457007
0 37 3457007
57 41 3457007
36 53 3456939
36 54 3456939
36 54 3456935
68 30 3456867
8 14 3456828
14 8 3456826
96 97 3456725
19 9 3456550
15 13 3456511
81 93 3454947
81 26 3454871
81 93 3454860
93 81 3454269
81 73 3451249
26 73 3451228
81 71 3451036
67 90 3450828
71 82 3450612
81 73 3450164
81 26 3450164
26 81 3447987
81 43 3447851
81 26 3447851
81 88 3447851
81 36 3447851
81 89 3447851
81 73 3447846
93 71 3447595
99 96 3447572
13 11 3447563
92 87 3447322
36 96 3447296
26 77 3447173
96 36 3447131
92 66 3447050
96 97 3446940
93 26 3446799
93 71 3446799
93 73 3446799
92 66 3446746
92 87 3446746
81 73 3446704
36 38 3446644
11 8 3446616
11 17 3446616
13 16 3446613
92 66 3446535
44 81 3446491
92 66 3446474
52 36 3446407
16 14 3446395
96 97 3446363
1 7 3446284
26 28 3444607
26 30 3444607
26 27 3444607
84 63 3444500
36 52 3444410
13 16 3444252
88 89 3444147
6 11 3444111
2 3 3444024
0 66 3444003
0 37 3444003
36 61 3443922
36 61 3443913
3 2 3443846
26 27 3443777
38 35 3443748
38 21 3443748
38 47 3443748
38 47 3443690
30 70 3443667
60 59 3443513
13 17 3443479
0 30 3443446
0 26 3443446
0 27 3443446
0 28 3443446
14 13 3443317
14 11 3443317
14 16 3443317
68 76 3443307
93 28 3443237
14 16 3443211
14 13 3443211
96 97 3443159
76 28 3443133
28 76 3443111
28 93 3443111
97 96 3443082
96 97 3443057
26 30 3443012
93 28 3442939
93 71 3442937
93 28 3442937
57 49 3442917
97 49 3442900
36 26 3442818
97 49 3442785
84 25 3441188
25 57 3440499
25 42 3440499
25 43 3440499
25 51 3440499
26 36 3440490
26 93 3440484
93 28 3440409
11 16 3440395
97 96 3440385
90 67 3440369
90 74 3440369
26 27 3440362
97 96 3440344
91 96 3440235
30 60 3440215
52 41 3440173
97 96 3440148
49 96 3440076
49 97 3440076
36 38 3440027
0 87 3440027
0 4 3440027
0 37 3440027
14 16 3439868
57 41 3439839
38 36 3439763
38 30 3439744
38 88 3439744
38 89 3439744
61 89 3439739
93 28 3439597
26 28 3439587
26 93 3439587
0 27 3439585
0 89 3439585
93 28 3439474
93 71 3439474
93 26 3439474
25 38 3437812
70 81 3437406
70 93 3437406
14 12 3437245
14 10 3437245
78 49 3437171
49 78 3437140
78 49 3437133
49 78 3437119
3 0 3437107
78 49 3437077
0 3 3437020
0 87 3437020
0 2 3437020
0 4 3437020
0 26 3437020
56 36 3437015
92 66 3436947
25 84 3436550
0 2 3436492
56 36 3436432
92 87 3436371
92 66 3436371
35 62 3436338
19 11 3436262
26 89 3436122
81 73 3435766
81 93 3435742
65 74 3434721
25 30 3434522
65 74 3434145
28 93 3434073
93 28 3433831
28 93 3433813
39 95 3433738
39 40 3433738
26 30 3433656
26 30 3433649
30 27 3433559
30 28 3433559
30 43 3433559
97 49 3433530
26 93 3433517
58 3 3433467
25 97 3433407
97 49 3433395
38 35 3433351
96 97 3433319
4 3 3433315
49 96 3433258
49 97 3433258
77 64 3433118
77 62 3433098
35 38 3432821
96 97 3432784
96 97 3432743
13 15 3432653
96 97 3432595
97 96 3432519
81 73 3432332
15 13 3432214
67 90 3424684
0 66 3423828
70 81 3423356
13 14 3422837
96 97 3422551
12 13 3422281
12 10 3422281
12 17 3422281
0 66 3420402
0 37 3420402
13 17 3419799
13 16 3419799
77 73 3419792
13 14 3419769
67 86 3419761
0 2 3419477
